workload_id,algorithm,arrival_pattern,burst_pattern,n_processes,arrival_mean,arrival_std,arrival_range,burst_mean,burst_std,burst_min,burst_max,burst_sum,burst_coefficient_of_variation,workload_density,short_job_ratio,arrival_clustering_score,burst_variability_index,priority_mean,priority_std,priority_min,priority_max,priority_span,algo_FCFS,algo_SJF_NP,algo_SRTF,algo_PRIORITY,algo_RR,is_preemptive,rr_quantum,avg_waiting,avg_turnaround,avg_response,cost
0,FCFS,ordered,medium,9,8.11111111111111,5.506449641495053,20.0,7.666666666666667,1.632993161855452,5.0,10.0,69.0,0.21299910804031993,3.2857142857142856,0.0,0.7377881123097594,0.2721655269759087,5.555555555555555,2.5867659392939593,2.0,9.0,7.0,1,0,0,0,0,0,0,20.444444444444443,28.11111111111111,20.444444444444443,22.744444444444444
0,SJF_NP,ordered,medium,9,8.11111111111111,5.506449641495053,20.0,7.666666666666667,1.632993161855452,5.0,10.0,69.0,0.21299910804031993,3.2857142857142856,0.0,0.7377881123097594,0.2721655269759087,5.555555555555555,2.5867659392939593,2.0,9.0,7.0,0,1,0,0,0,0,0,18.88888888888889,26.555555555555557,18.88888888888889,21.18888888888889
0,SRTF,ordered,medium,9,8.11111111111111,5.506449641495053,20.0,7.666666666666667,1.632993161855452,5.0,10.0,69.0,0.21299910804031993,3.2857142857142856,0.0,0.7377881123097594,0.2721655269759087,5.555555555555555,2.5867659392939593,2.0,9.0,7.0,0,0,1,0,0,1,0,18.88888888888889,26.555555555555557,18.88888888888889,21.18888888888889
0,PRIORITY,ordered,medium,9,8.11111111111111,5.506449641495053,20.0,7.666666666666667,1.632993161855452,5.0,10.0,69.0,0.21299910804031993,3.2857142857142856,0.0,0.7377881123097594,0.2721655269759087,5.555555555555555,2.5867659392939593,2.0,9.0,7.0,0,0,0,1,0,0,0,20.11111111111111,27.77777777777778,20.11111111111111,22.41111111111111
0,RR,ordered,medium,9,8.11111111111111,5.506449641495053,20.0,7.666666666666667,1.632993161855452,5.0,10.0,69.0,0.21299910804031993,3.2857142857142856,0.0,0.7377881123097594,0.2721655269759087,5.555555555555555,2.5867659392939593,2.0,9.0,7.0,0,0,0,0,1,1,2,35.22222222222222,42.888888888888886,6.444444444444445,31.766666666666662
1,FCFS,scattered,short,5,11.2,3.249615361854384,9.0,2.8,0.7483314773547882,2.0,4.0,14.0,0.2672612418169739,1.4,1.0,0.6750384638145616,0.2494438257849294,5.2,2.4819347291981715,1.0,8.0,7.0,1,0,0,0,0,0,0,1.8,4.6,1.8,2.6399999999999997
1,SJF_NP,scattered,short,5,11.2,3.249615361854384,9.0,2.8,0.7483314773547882,2.0,4.0,14.0,0.2672612418169739,1.4,1.0,0.6750384638145616,0.2494438257849294,5.2,2.4819347291981715,1.0,8.0,7.0,0,1,0,0,0,0,0,1.4,4.2,1.4,2.2399999999999998
1,SRTF,scattered,short,5,11.2,3.249615361854384,9.0,2.8,0.7483314773547882,2.0,4.0,14.0,0.2672612418169739,1.4,1.0,0.6750384638145616,0.2494438257849294,5.2,2.4819347291981715,1.0,8.0,7.0,0,0,1,0,0,1,0,1.4,4.2,1.4,2.2399999999999998
1,PRIORITY,scattered,short,5,11.2,3.249615361854384,9.0,2.8,0.7483314773547882,2.0,4.0,14.0,0.2672612418169739,1.4,1.0,0.6750384638145616,0.2494438257849294,5.2,2.4819347291981715,1.0,8.0,7.0,0,0,0,1,0,0,0,1.4,4.2,1.4,2.2399999999999998
1,RR,scattered,short,5,11.2,3.249615361854384,9.0,2.8,0.7483314773547882,2.0,4.0,14.0,0.2672612418169739,1.4,1.0,0.6750384638145616,0.2494438257849294,5.2,2.4819347291981715,1.0,8.0,7.0,0,0,0,0,1,1,2,3.0,5.8,0.8,3.4000000000000004
2,FCFS,clustered,short,5,10.6,0.7999999999999999,2.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,3.6666666666666665,1.0,0.7333333333333334,0.291547594742265,6.6,2.0591260281974,4.0,10.0,6.0,1,0,0,0,0,0,0,4.2,6.4,4.2,4.859999999999999
2,SJF_NP,clustered,short,5,10.6,0.7999999999999999,2.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,3.6666666666666665,1.0,0.7333333333333334,0.291547594742265,6.6,2.0591260281974,4.0,10.0,6.0,0,1,0,0,0,0,0,3.0,5.2,3.0,3.66
2,SRTF,clustered,short,5,10.6,0.7999999999999999,2.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,3.6666666666666665,1.0,0.7333333333333334,0.291547594742265,6.6,2.0591260281974,4.0,10.0,6.0,0,0,1,0,0,1,0,2.6,4.8,2.2,3.18
2,PRIORITY,clustered,short,5,10.6,0.7999999999999999,2.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,3.6666666666666665,1.0,0.7333333333333334,0.291547594742265,6.6,2.0591260281974,4.0,10.0,6.0,0,0,0,1,0,0,0,3.6,5.8,3.6,4.26
2,RR,clustered,short,5,10.6,0.7999999999999999,2.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,3.6666666666666665,1.0,0.7333333333333334,0.291547594742265,6.6,2.0591260281974,4.0,10.0,6.0,0,0,0,0,1,1,2,4.4,6.6,2.0,4.58
3,FCFS,scattered,mixed,10,8.1,5.7,20.0,9.0,6.04979338490167,1.0,18.0,90.0,0.6721992649143856,4.285714285714286,0.4,0.7285714285714285,0.3360996324945372,5.8,2.4413111231467406,2.0,10.0,8.0,1,0,0,0,0,0,0,41.5,50.5,41.5,44.2
3,SJF_NP,scattered,mixed,10,8.1,5.7,20.0,9.0,6.04979338490167,1.0,18.0,90.0,0.6721992649143856,4.285714285714286,0.4,0.7285714285714285,0.3360996324945372,5.8,2.4413111231467406,2.0,10.0,8.0,0,1,0,0,0,0,0,23.5,32.5,23.5,26.2
3,SRTF,scattered,mixed,10,8.1,5.7,20.0,9.0,6.04979338490167,1.0,18.0,90.0,0.6721992649143856,4.285714285714286,0.4,0.7285714285714285,0.3360996324945372,5.8,2.4413111231467406,2.0,10.0,8.0,0,0,1,0,0,1,0,20.8,29.8,19.1,23.16
3,PRIORITY,scattered,mixed,10,8.1,5.7,20.0,9.0,6.04979338490167,1.0,18.0,90.0,0.6721992649143856,4.285714285714286,0.4,0.7285714285714285,0.3360996324945372,5.8,2.4413111231467406,2.0,10.0,8.0,0,0,0,1,0,0,0,32.1,41.1,32.1,34.800000000000004
3,RR,scattered,mixed,10,8.1,5.7,20.0,9.0,6.04979338490167,1.0,18.0,90.0,0.6721992649143856,4.285714285714286,0.4,0.7285714285714285,0.3360996324945372,5.8,2.4413111231467406,2.0,10.0,8.0,0,0,0,0,1,1,2,43.8,52.8,6.6,39.059999999999995
4,FCFS,mixed,mixed,5,9.2,4.445222154178573,12.0,10.2,5.075431016179808,6.0,20.0,51.0,0.49759127604727615,3.923076923076923,0.0,0.6580598342939559,0.3383620677453205,5.4,3.3823069050575527,2.0,10.0,8.0,1,0,0,0,0,0,0,19.0,29.2,19.0,22.06
4,SJF_NP,mixed,mixed,5,9.2,4.445222154178573,12.0,10.2,5.075431016179808,6.0,20.0,51.0,0.49759127604727615,3.923076923076923,0.0,0.6580598342939559,0.3383620677453205,5.4,3.3823069050575527,2.0,10.0,8.0,0,1,0,0,0,0,0,18.8,29.0,18.8,21.860000000000003
4,SRTF,mixed,mixed,5,9.2,4.445222154178573,12.0,10.2,5.075431016179808,6.0,20.0,51.0,0.49759127604727615,3.923076923076923,0.0,0.6580598342939559,0.3383620677453205,5.4,3.3823069050575527,2.0,10.0,8.0,0,0,1,0,0,1,0,10.0,20.2,3.8,11.819999999999999
4,PRIORITY,mixed,mixed,5,9.2,4.445222154178573,12.0,10.2,5.075431016179808,6.0,20.0,51.0,0.49759127604727615,3.923076923076923,0.0,0.6580598342939559,0.3383620677453205,5.4,3.3823069050575527,2.0,10.0,8.0,0,0,0,1,0,0,0,20.0,30.2,20.0,23.06
4,RR,mixed,mixed,5,9.2,4.445222154178573,12.0,10.2,5.075431016179808,6.0,20.0,51.0,0.49759127604727615,3.923076923076923,0.0,0.6580598342939559,0.3383620677453205,5.4,3.3823069050575527,2.0,10.0,8.0,0,0,0,0,1,1,2,21.6,31.8,2.8,20.9
5,FCFS,ordered,medium,12,9.333333333333334,5.169354139756941,17.0,8.166666666666666,1.724013405464767,5.0,10.0,98.0,0.21110368227595877,5.444444444444445,0.0,0.7128136589023921,0.28733556757746115,6.666666666666667,2.4267032964268394,3.0,10.0,7.0,1,0,0,0,0,0,0,37.75,45.916666666666664,37.75,40.2
5,SJF_NP,ordered,medium,12,9.333333333333334,5.169354139756941,17.0,8.166666666666666,1.724013405464767,5.0,10.0,98.0,0.21110368227595877,5.444444444444445,0.0,0.7128136589023921,0.28733556757746115,6.666666666666667,2.4267032964268394,3.0,10.0,7.0,0,1,0,0,0,0,0,33.166666666666664,41.333333333333336,33.166666666666664,35.61666666666667
5,SRTF,ordered,medium,12,9.333333333333334,5.169354139756941,17.0,8.166666666666666,1.724013405464767,5.0,10.0,98.0,0.21110368227595877,5.444444444444445,0.0,0.7128136589023921,0.28733556757746115,6.666666666666667,2.4267032964268394,3.0,10.0,7.0,0,0,1,0,0,1,0,33.166666666666664,41.333333333333336,33.166666666666664,35.61666666666667
5,PRIORITY,ordered,medium,12,9.333333333333334,5.169354139756941,17.0,8.166666666666666,1.724013405464767,5.0,10.0,98.0,0.21110368227595877,5.444444444444445,0.0,0.7128136589023921,0.28733556757746115,6.666666666666667,2.4267032964268394,3.0,10.0,7.0,0,0,0,1,0,0,0,35.666666666666664,43.833333333333336,35.666666666666664,38.11666666666667
5,RR,ordered,medium,12,9.333333333333334,5.169354139756941,17.0,8.166666666666666,1.724013405464767,5.0,10.0,98.0,0.21110368227595877,5.444444444444445,0.0,0.7128136589023921,0.28733556757746115,6.666666666666667,2.4267032964268394,3.0,10.0,7.0,0,0,0,0,1,1,2,63.25,71.41666666666667,9.666666666666666,54.98333333333333
6,FCFS,tight,medium,8,9.25,0.6614378277661477,2.0,6.75,1.5612494995995996,5.0,10.0,54.0,0.23129622212863754,18.0,0.0,0.7795207240779508,0.2602082499332666,6.375,2.341874249399399,3.0,10.0,7.0,1,0,0,0,0,0,0,23.0,29.75,23.0,25.025
6,SJF_NP,tight,medium,8,9.25,0.6614378277661477,2.0,6.75,1.5612494995995996,5.0,10.0,54.0,0.23129622212863754,18.0,0.0,0.7795207240779508,0.2602082499332666,6.375,2.341874249399399,3.0,10.0,7.0,0,1,0,0,0,0,0,19.25,26.0,19.25,21.275000000000002
6,SRTF,tight,medium,8,9.25,0.6614378277661477,2.0,6.75,1.5612494995995996,5.0,10.0,54.0,0.23129622212863754,18.0,0.0,0.7795207240779508,0.2602082499332666,6.375,2.341874249399399,3.0,10.0,7.0,0,0,1,0,0,1,0,19.25,26.0,19.25,21.275000000000002
6,PRIORITY,tight,medium,8,9.25,0.6614378277661477,2.0,6.75,1.5612494995995996,5.0,10.0,54.0,0.23129622212863754,18.0,0.0,0.7795207240779508,0.2602082499332666,6.375,2.341874249399399,3.0,10.0,7.0,0,0,0,1,0,0,0,20.125,26.875,20.125,22.15
6,RR,tight,medium,8,9.25,0.6614378277661477,2.0,6.75,1.5612494995995996,5.0,10.0,54.0,0.23129622212863754,18.0,0.0,0.7795207240779508,0.2602082499332666,6.375,2.341874249399399,3.0,10.0,7.0,0,0,0,0,1,1,2,37.375,44.125,5.75,33.074999999999996
7,FCFS,ordered,short,10,12.5,5.5362442142665635,17.0,2.6,1.2806248474865698,1.0,4.0,26.0,0.49254801807462373,1.4444444444444444,1.0,0.6924308769851909,0.32015621187164245,5.8,2.749545416973504,2.0,10.0,8.0,1,0,0,0,0,0,0,4.0,6.6,4.0,4.779999999999999
7,SJF_NP,ordered,short,10,12.5,5.5362442142665635,17.0,2.6,1.2806248474865698,1.0,4.0,26.0,0.49254801807462373,1.4444444444444444,1.0,0.6924308769851909,0.32015621187164245,5.8,2.749545416973504,2.0,10.0,8.0,0,1,0,0,0,0,0,3.0,5.6,3.0,3.78
7,SRTF,ordered,short,10,12.5,5.5362442142665635,17.0,2.6,1.2806248474865698,1.0,4.0,26.0,0.49254801807462373,1.4444444444444444,1.0,0.6924308769851909,0.32015621187164245,5.8,2.749545416973504,2.0,10.0,8.0,0,0,1,0,0,1,0,2.8,5.4,2.6,3.54
7,PRIORITY,ordered,short,10,12.5,5.5362442142665635,17.0,2.6,1.2806248474865698,1.0,4.0,26.0,0.49254801807462373,1.4444444444444444,1.0,0.6924308769851909,0.32015621187164245,5.8,2.749545416973504,2.0,10.0,8.0,0,0,0,1,0,0,0,3.8,6.4,3.8,4.58
7,RR,ordered,short,10,12.5,5.5362442142665635,17.0,2.6,1.2806248474865698,1.0,4.0,26.0,0.49254801807462373,1.4444444444444444,1.0,0.6924308769851909,0.32015621187164245,5.8,2.749545416973504,2.0,10.0,8.0,0,0,0,0,1,1,2,4.6,7.2,2.7,5.0
8,FCFS,scattered,short,6,8.833333333333334,4.6696419087073,15.0,2.3333333333333335,1.1055415967851334,1.0,4.0,14.0,0.4738035412762842,0.875,1.0,0.7081473807057937,0.27638539919628335,7.666666666666667,2.7487370837451075,3.0,10.0,7.0,1,0,0,0,0,0,0,0.16666666666666666,2.5,0.16666666666666666,0.8666666666666667
8,SJF_NP,scattered,short,6,8.833333333333334,4.6696419087073,15.0,2.3333333333333335,1.1055415967851334,1.0,4.0,14.0,0.4738035412762842,0.875,1.0,0.7081473807057937,0.27638539919628335,7.666666666666667,2.7487370837451075,3.0,10.0,7.0,0,1,0,0,0,0,0,0.16666666666666666,2.5,0.16666666666666666,0.8666666666666667
8,SRTF,scattered,short,6,8.833333333333334,4.6696419087073,15.0,2.3333333333333335,1.1055415967851334,1.0,4.0,14.0,0.4738035412762842,0.875,1.0,0.7081473807057937,0.27638539919628335,7.666666666666667,2.7487370837451075,3.0,10.0,7.0,0,0,1,0,0,1,0,0.16666666666666666,2.5,0.16666666666666666,0.8666666666666667
8,PRIORITY,scattered,short,6,8.833333333333334,4.6696419087073,15.0,2.3333333333333335,1.1055415967851334,1.0,4.0,14.0,0.4738035412762842,0.875,1.0,0.7081473807057937,0.27638539919628335,7.666666666666667,2.7487370837451075,3.0,10.0,7.0,0,0,0,1,0,0,0,0.5,2.8333333333333335,0.5,1.2000000000000002
8,RR,scattered,short,6,8.833333333333334,4.6696419087073,15.0,2.3333333333333335,1.1055415967851334,1.0,4.0,14.0,0.4738035412762842,0.875,1.0,0.7081473807057937,0.27638539919628335,7.666666666666667,2.7487370837451075,3.0,10.0,7.0,0,0,0,0,1,1,2,0.16666666666666666,2.5,0.16666666666666666,0.8666666666666667
9,FCFS,scattered,medium,12,9.166666666666666,6.242773600109348,19.0,7.166666666666667,1.51840559652405,5.0,9.0,86.0,0.21187054832262966,4.3,0.0,0.6878613199945326,0.30368111930481,5.583333333333333,2.396467307424734,2.0,10.0,8.0,1,0,0,0,0,0,0,28.25,35.416666666666664,28.25,30.4
9,SJF_NP,scattered,medium,12,9.166666666666666,6.242773600109348,19.0,7.166666666666667,1.51840559652405,5.0,9.0,86.0,0.21187054832262966,4.3,0.0,0.6878613199945326,0.30368111930481,5.583333333333333,2.396467307424734,2.0,10.0,8.0,0,1,0,0,0,0,0,27.0,34.166666666666664,27.0,29.15
9,SRTF,scattered,medium,12,9.166666666666666,6.242773600109348,19.0,7.166666666666667,1.51840559652405,5.0,9.0,86.0,0.21187054832262966,4.3,0.0,0.6878613199945326,0.30368111930481,5.583333333333333,2.396467307424734,2.0,10.0,8.0,0,0,1,0,0,1,0,26.583333333333332,33.75,24.25,28.266666666666666
9,PRIORITY,scattered,medium,12,9.166666666666666,6.242773600109348,19.0,7.166666666666667,1.51840559652405,5.0,9.0,86.0,0.21187054832262966,4.3,0.0,0.6878613199945326,0.30368111930481,5.583333333333333,2.396467307424734,2.0,10.0,8.0,0,0,0,1,0,0,0,30.5,37.666666666666664,30.5,32.65
9,RR,scattered,medium,12,9.166666666666666,6.242773600109348,19.0,7.166666666666667,1.51840559652405,5.0,9.0,86.0,0.21187054832262966,4.3,0.0,0.6878613199945326,0.30368111930481,5.583333333333333,2.396467307424734,2.0,10.0,8.0,0,0,0,0,1,1,2,48.416666666666664,55.583333333333336,9.833333333333334,42.85
10,FCFS,scattered,mixed,12,10.25,5.182100603680584,18.0,11.5,5.619905100029122,2.0,19.0,138.0,0.4886873999600378,7.2631578947368425,0.08333333333333333,0.7272578629641797,0.31221695000161787,6.416666666666667,2.5967394084804805,2.0,10.0,8.0,1,0,0,0,0,0,0,53.583333333333336,65.08333333333333,53.583333333333336,57.03333333333333
10,SJF_NP,scattered,mixed,12,10.25,5.182100603680584,18.0,11.5,5.619905100029122,2.0,19.0,138.0,0.4886873999600378,7.2631578947368425,0.08333333333333333,0.7272578629641797,0.31221695000161787,6.416666666666667,2.5967394084804805,2.0,10.0,8.0,0,1,0,0,0,0,0,38.083333333333336,49.583333333333336,38.083333333333336,41.53333333333334
10,SRTF,scattered,mixed,12,10.25,5.182100603680584,18.0,11.5,5.619905100029122,2.0,19.0,138.0,0.4886873999600378,7.2631578947368425,0.08333333333333333,0.7272578629641797,0.31221695000161787,6.416666666666667,2.5967394084804805,2.0,10.0,8.0,0,0,1,0,0,1,0,37.166666666666664,48.666666666666664,36.166666666666664,40.416666666666664
10,PRIORITY,scattered,mixed,12,10.25,5.182100603680584,18.0,11.5,5.619905100029122,2.0,19.0,138.0,0.4886873999600378,7.2631578947368425,0.08333333333333333,0.7272578629641797,0.31221695000161787,6.416666666666667,2.5967394084804805,2.0,10.0,8.0,0,0,0,1,0,0,0,50.5,62.0,50.5,53.949999999999996
10,RR,scattered,mixed,12,10.25,5.182100603680584,18.0,11.5,5.619905100029122,2.0,19.0,138.0,0.4886873999600378,7.2631578947368425,0.08333333333333333,0.7272578629641797,0.31221695000161787,6.416666666666667,2.5967394084804805,2.0,10.0,8.0,0,0,0,0,1,1,2,72.75,84.25,9.416666666666666,63.53333333333333
11,FCFS,ordered,short,12,11.916666666666666,5.024246764994287,16.0,3.0,1.224744871391589,1.0,4.0,36.0,0.4082482903277802,2.1176470588235294,1.0,0.7044560726473948,0.30618621784789724,5.916666666666667,3.0402393911591163,1.0,10.0,9.0,1,0,0,0,0,0,0,9.0,12.0,9.0,9.9
11,SJF_NP,ordered,short,12,11.916666666666666,5.024246764994287,16.0,3.0,1.224744871391589,1.0,4.0,36.0,0.4082482903277802,2.1176470588235294,1.0,0.7044560726473948,0.30618621784789724,5.916666666666667,3.0402393911591163,1.0,10.0,9.0,0,1,0,0,0,0,0,6.916666666666667,9.916666666666666,6.916666666666667,7.816666666666667
11,SRTF,ordered,short,12,11.916666666666666,5.024246764994287,16.0,3.0,1.224744871391589,1.0,4.0,36.0,0.4082482903277802,2.1176470588235294,1.0,0.7044560726473948,0.30618621784789724,5.916666666666667,3.0402393911591163,1.0,10.0,9.0,0,0,1,0,0,1,0,6.75,9.75,6.583333333333333,7.616666666666666
11,PRIORITY,ordered,short,12,11.916666666666666,5.024246764994287,16.0,3.0,1.224744871391589,1.0,4.0,36.0,0.4082482903277802,2.1176470588235294,1.0,0.7044560726473948,0.30618621784789724,5.916666666666667,3.0402393911591163,1.0,10.0,9.0,0,0,0,1,0,0,0,9.166666666666666,12.166666666666666,9.166666666666666,10.066666666666666
11,RR,ordered,short,12,11.916666666666666,5.024246764994287,16.0,3.0,1.224744871391589,1.0,4.0,36.0,0.4082482903277802,2.1176470588235294,1.0,0.7044560726473948,0.30618621784789724,5.916666666666667,3.0402393911591163,1.0,10.0,9.0,0,0,0,0,1,1,2,11.333333333333334,14.333333333333334,6.083333333333333,11.183333333333334
12,FCFS,tight,medium,8,19.5,0.5,1.0,6.375,1.653594569415369,5.0,10.0,51.0,0.2593873833970167,25.5,0.0,0.75,0.2755990949025615,5.75,2.9895651857753496,2.0,10.0,8.0,1,0,0,0,0,0,0,21.875,28.25,21.875,23.7875
12,SJF_NP,tight,medium,8,19.5,0.5,1.0,6.375,1.653594569415369,5.0,10.0,51.0,0.2593873833970167,25.5,0.0,0.75,0.2755990949025615,5.75,2.9895651857753496,2.0,10.0,8.0,0,1,0,0,0,0,0,18.5,24.875,18.5,20.412499999999998
12,SRTF,tight,medium,8,19.5,0.5,1.0,6.375,1.653594569415369,5.0,10.0,51.0,0.2593873833970167,25.5,0.0,0.75,0.2755990949025615,5.75,2.9895651857753496,2.0,10.0,8.0,0,0,1,0,0,1,0,18.5,24.875,18.5,20.412499999999998
12,PRIORITY,tight,medium,8,19.5,0.5,1.0,6.375,1.653594569415369,5.0,10.0,51.0,0.2593873833970167,25.5,0.0,0.75,0.2755990949025615,5.75,2.9895651857753496,2.0,10.0,8.0,0,0,0,1,0,0,0,23.125,29.5,23.125,25.0375
12,RR,tight,medium,8,19.5,0.5,1.0,6.375,1.653594569415369,5.0,10.0,51.0,0.2593873833970167,25.5,0.0,0.75,0.2755990949025615,5.75,2.9895651857753496,2.0,10.0,8.0,0,0,0,0,1,1,2,36.25,42.625,6.5,32.2125
13,FCFS,mixed,mixed,10,7.7,4.605431575867782,14.0,12.5,5.6964901474504455,5.0,20.0,125.0,0.4557192117595781,8.333333333333334,0.0,0.6929712282754812,0.35603063421565284,5.3,3.1,1.0,10.0,9.0,1,0,0,0,0,0,0,56.6,69.1,56.6,60.35
13,SJF_NP,mixed,mixed,10,7.7,4.605431575867782,14.0,12.5,5.6964901474504455,5.0,20.0,125.0,0.4557192117595781,8.333333333333334,0.0,0.6929712282754812,0.35603063421565284,5.3,3.1,1.0,10.0,9.0,0,1,0,0,0,0,0,40.9,53.4,40.9,44.65
13,SRTF,mixed,mixed,10,7.7,4.605431575867782,14.0,12.5,5.6964901474504455,5.0,20.0,125.0,0.4557192117595781,8.333333333333334,0.0,0.6929712282754812,0.35603063421565284,5.3,3.1,1.0,10.0,9.0,0,0,1,0,0,1,0,36.9,49.4,27.7,38.809999999999995
13,PRIORITY,mixed,mixed,10,7.7,4.605431575867782,14.0,12.5,5.6964901474504455,5.0,20.0,125.0,0.4557192117595781,8.333333333333334,0.0,0.6929712282754812,0.35603063421565284,5.3,3.1,1.0,10.0,9.0,0,0,0,1,0,0,0,56.9,69.4,56.9,60.65
13,RR,mixed,mixed,10,7.7,4.605431575867782,14.0,12.5,5.6964901474504455,5.0,20.0,125.0,0.4557192117595781,8.333333333333334,0.0,0.6929712282754812,0.35603063421565284,5.3,3.1,1.0,10.0,9.0,0,0,0,0,1,1,2,75.8,88.3,7.3,65.85
14,FCFS,mixed,mixed,6,7.666666666666667,3.9440531887330774,13.0,13.833333333333334,5.550275268448904,2.0,18.0,83.0,0.40122471817212135,5.928571428571429,0.16666666666666666,0.7182819150904944,0.32648678049699437,5.166666666666667,2.4776781245530843,2.0,10.0,8.0,1,0,0,0,0,0,0,32.0,45.833333333333336,32.0,36.15
14,SJF_NP,mixed,mixed,6,7.666666666666667,3.9440531887330774,13.0,13.833333333333334,5.550275268448904,2.0,18.0,83.0,0.40122471817212135,5.928571428571429,0.16666666666666666,0.7182819150904944,0.32648678049699437,5.166666666666667,2.4776781245530843,2.0,10.0,8.0,0,1,0,0,0,0,0,23.166666666666668,37.0,23.166666666666668,27.316666666666666
14,SRTF,mixed,mixed,6,7.666666666666667,3.9440531887330774,13.0,13.833333333333334,5.550275268448904,2.0,18.0,83.0,0.40122471817212135,5.928571428571429,0.16666666666666666,0.7182819150904944,0.32648678049699437,5.166666666666667,2.4776781245530843,2.0,10.0,8.0,0,0,1,0,0,1,0,22.166666666666668,36.0,21.833333333333332,26.25
14,PRIORITY,mixed,mixed,6,7.666666666666667,3.9440531887330774,13.0,13.833333333333334,5.550275268448904,2.0,18.0,83.0,0.40122471817212135,5.928571428571429,0.16666666666666666,0.7182819150904944,0.32648678049699437,5.166666666666667,2.4776781245530843,2.0,10.0,8.0,0,0,0,1,0,0,0,32.333333333333336,46.166666666666664,32.333333333333336,36.483333333333334
14,RR,mixed,mixed,6,7.666666666666667,3.9440531887330774,13.0,13.833333333333334,5.550275268448904,2.0,18.0,83.0,0.40122471817212135,5.928571428571429,0.16666666666666666,0.7182819150904944,0.32648678049699437,5.166666666666667,2.4776781245530843,2.0,10.0,8.0,0,0,0,0,1,1,2,43.166666666666664,57.0,3.6666666666666665,39.416666666666664
15,FCFS,clustered,mixed,6,8.833333333333334,3.6704525909242065,10.0,7.666666666666667,1.1055415967851332,6.0,9.0,46.0,0.14420107782273026,4.181818181818182,0.0,0.666322491734163,0.2763853991962833,5.833333333333333,3.624760528488591,1.0,10.0,9.0,1,0,0,0,0,0,0,17.333333333333332,25.0,17.333333333333332,19.633333333333333
15,SJF_NP,clustered,mixed,6,8.833333333333334,3.6704525909242065,10.0,7.666666666666667,1.1055415967851332,6.0,9.0,46.0,0.14420107782273026,4.181818181818182,0.0,0.666322491734163,0.2763853991962833,5.833333333333333,3.624760528488591,1.0,10.0,9.0,0,1,0,0,0,0,0,15.666666666666666,23.333333333333332,15.666666666666666,17.966666666666665
15,SRTF,clustered,mixed,6,8.833333333333334,3.6704525909242065,10.0,7.666666666666667,1.1055415967851332,6.0,9.0,46.0,0.14420107782273026,4.181818181818182,0.0,0.666322491734163,0.2763853991962833,5.833333333333333,3.624760528488591,1.0,10.0,9.0,0,0,1,0,0,1,0,15.666666666666666,23.333333333333332,15.666666666666666,17.966666666666665
15,PRIORITY,clustered,mixed,6,8.833333333333334,3.6704525909242065,10.0,7.666666666666667,1.1055415967851332,6.0,9.0,46.0,0.14420107782273026,4.181818181818182,0.0,0.666322491734163,0.2763853991962833,5.833333333333333,3.624760528488591,1.0,10.0,9.0,0,0,0,1,0,0,0,17.166666666666668,24.833333333333332,17.166666666666668,19.466666666666665
15,RR,clustered,mixed,6,8.833333333333334,3.6704525909242065,10.0,7.666666666666667,1.1055415967851332,6.0,9.0,46.0,0.14420107782273026,4.181818181818182,0.0,0.666322491734163,0.2763853991962833,5.833333333333333,3.624760528488591,1.0,10.0,9.0,0,0,0,0,1,1,2,29.833333333333332,37.5,4.5,27.066666666666663
16,FCFS,tight,short,7,6.714285714285714,0.6998542122237652,2.0,2.857142857142857,0.8329931278350429,2.0,4.0,20.0,0.29154759464022334,6.666666666666667,1.0,0.7667152625920782,0.2776643759450143,4.285714285714286,2.249716535431946,1.0,9.0,8.0,1,0,0,0,0,0,0,6.857142857142857,9.714285714285714,6.857142857142857,7.7142857142857135
16,SJF_NP,tight,short,7,6.714285714285714,0.6998542122237652,2.0,2.857142857142857,0.8329931278350429,2.0,4.0,20.0,0.29154759464022334,6.666666666666667,1.0,0.7667152625920782,0.2776643759450143,4.285714285714286,2.249716535431946,1.0,9.0,8.0,0,1,0,0,0,0,0,6.285714285714286,9.142857142857142,6.285714285714286,7.142857142857142
16,SRTF,tight,short,7,6.714285714285714,0.6998542122237652,2.0,2.857142857142857,0.8329931278350429,2.0,4.0,20.0,0.29154759464022334,6.666666666666667,1.0,0.7667152625920782,0.2776643759450143,4.285714285714286,2.249716535431946,1.0,9.0,8.0,0,0,1,0,0,1,0,6.285714285714286,9.142857142857142,6.285714285714286,7.142857142857142
16,PRIORITY,tight,short,7,6.714285714285714,0.6998542122237652,2.0,2.857142857142857,0.8329931278350429,2.0,4.0,20.0,0.29154759464022334,6.666666666666667,1.0,0.7667152625920782,0.2776643759450143,4.285714285714286,2.249716535431946,1.0,9.0,8.0,0,0,0,1,0,0,0,6.571428571428571,9.428571428571429,6.571428571428571,7.428571428571428
